ticker,f_rsi2,f_rsi14,f_atr_pct,f_pullback,f_vs_sma50,f_vs_sma200,f_trend_spread,f_adx,f_dvol_musd,f_down_days,signal_date,entry_date,exit_date,days,entry,stop,exit,stop_dist_pct,r,gross_pct,mae_pct,reason,score,cost_pct_margin
PANW,7.8,43.2,3.98,9.06,-1.25,22.31,23.85,20.8,827.0,2,2021-12-06,2021-12-07,2021-12-23,13,86.53,81.54,93.63,5.77,1.376,8.2,-2.61,tiempo,72.5,4.9
AMD,6.5,45.9,5.44,14.11,7.93,40.28,29.96,46.5,9829.0,2,2021-12-06,2021-12-07,2021-12-14,6,143.9,132.55,131.67,7.89,-1.113,-8.5,-7.28,gap,50.0,2.8
HPQ,14.1,63.2,3.21,3.96,15.43,18.21,2.42,51.6,451.0,2,2021-12-09,2021-12-10,2021-12-29,13,36.49,34.17,37.98,6.36,0.565,4.08,-4.55,tiempo,34.5,4.9
MS,9.0,44.4,2.83,5.2,-2.71,4.34,7.24,12.8,988.0,3,2021-12-13,2021-12-14,2021-12-31,13,98.2,93.33,98.16,4.96,-0.107,-0.04,-4.06,tiempo,54.8,4.9
EWT,4.6,40.6,1.38,5.29,-0.53,1.4,1.95,22.6,312.0,2,2021-12-14,2021-12-15,2022-01-03,13,63.95,62.63,67.17,2.06,1.735,5.04,-0.63,tiempo,53.9,4.9
MRVL,9.8,63.1,4.43,6.8,17.86,46.93,24.66,37.5,922.0,3,2021-12-14,2021-12-15,2022-01-03,13,86.63,68.54,89.43,20.88,0.131,3.23,-5.83,tiempo,62.9,4.9
DELL,1.2,41.5,2.62,7.27,-2.17,7.35,9.73,16.9,316.0,3,2021-12-14,2021-12-15,2022-01-03,13,55.16,53.01,56.98,3.89,0.722,3.3,-3.77,tiempo,74.6,4.9
GOOGL,9.0,46.9,2.2,3.96,-0.12,12.04,12.17,14.1,4313.0,2,2021-12-14,2021-12-15,2021-12-20,4,144.48,139.52,139.52,3.44,-1.064,-3.44,-2.2,stop,68.3,2.2
RACE,7.3,45.9,2.24,7.99,3.05,15.83,12.4,28.3,101.0,2,2021-12-14,2021-12-15,2021-12-20,4,258.5,249.99,249.99,3.29,-1.067,-3.29,-2.41,stop,67.2,2.2
XOM,11.4,45.1,2.55,4.73,-2.62,2.91,5.68,14.6,1346.0,3,2021-12-15,2021-12-16,2021-12-20,3,61.5,58.83,58.79,4.35,-1.058,-4.41,-2.94,gap,49.6,1.9
LRCX,12.9,49.8,3.5,7.42,6.25,7.92,1.57,31.8,1030.0,3,2021-12-20,2021-12-21,2022-01-07,13,67.96,64.48,68.08,5.11,0.672,0.18,-2.12,stop,37.7,4.9
QCOM,20.5,52.0,3.72,6.66,10.23,23.54,12.08,42.3,1992.0,3,2021-12-20,2021-12-21,2022-01-07,13,179.38,169.51,180.41,5.5,0.015,0.57,-2.88,tiempo,54.9,4.9
MSFT,11.1,41.4,2.49,6.61,-1.92,12.89,15.1,23.5,10781.0,3,2021-12-20,2021-12-21,2022-01-04,10,323.29,311.36,327.53,3.69,0.819,1.31,-1.08,stop,73.4,4.0
AAPL,15.7,55.6,2.9,5.41,8.21,19.75,10.67,36.3,20908.0,3,2021-12-20,2021-12-21,2022-01-06,12,171.56,164.18,172.7,4.3,0.72,0.66,-1.42,gap,51.1,4.6
F,11.2,49.1,4.51,9.46,4.69,32.26,26.34,37.9,1939.0,2,2021-12-20,2021-12-21,2022-01-07,13,19.75,18.44,24.44,6.65,2.461,23.75,-2.13,tiempo,58.2,4.9
AMAT,19.3,45.8,4.11,7.81,0.0,6.67,6.67,13.0,1204.0,3,2021-12-20,2021-12-21,2022-01-07,13,149.36,140.41,150.81,5.99,0.749,0.97,-1.57,tiempo,52.0,4.9
AMD,24.6,45.0,5.48,16.13,-0.21,33.13,33.4,25.5,8159.0,3,2021-12-20,2021-12-21,2022-01-05,11,138.26,127.1,139.75,8.07,0.764,1.08,-2.25,stop,49.5,4.3
RACE,11.0,42.6,2.15,7.2,-0.41,13.05,13.51,23.1,96.0,3,2021-12-21,2021-12-22,2022-01-06,11,249.97,241.92,259.23,3.22,1.191,3.7,-1.18,stop,70.8,4.3
COP,23.9,51.2,2.84,3.21,-0.78,16.93,17.84,10.4,474.0,3,2021-12-31,2022-01-03,2022-01-20,13,72.67,65.65,85.63,9.66,1.622,17.83,-0.89,tiempo,60.2,4.9
NVDA,16.3,48.9,4.93,9.3,0.39,39.52,38.99,18.9,14991.0,3,2021-12-31,2022-01-03,2022-01-10,6,30.03,26.85,26.58,10.57,-1.113,-11.49,-9.9,gap,62.7,2.8
TSLA,17.7,53.3,5.01,3.4,-0.35,35.13,35.61,19.9,23284.0,3,2021-12-31,2022-01-03,2022-01-20,13,382.58,291.85,332.09,23.72,-0.577,-13.2,-14.62,tiempo,58.8,4.9
LNG,13.6,44.3,2.88,4.82,-2.98,12.36,15.81,12.7,160.0,2,2021-12-31,2022-01-03,2022-01-20,13,102.08,97.27,107.91,4.72,1.252,5.71,-1.66,stop,57.2,4.9
NOK,9.8,53.2,2.17,3.47,4.11,11.94,7.52,19.1,123.0,3,2022-01-06,2022-01-07,2022-01-13,5,6.16,5.96,5.96,3.23,-1.077,-3.23,-1.95,stop,46.3,2.5
STX,11.5,55.4,2.71,4.36,6.52,21.03,13.62,39.5,181.0,3,2022-01-07,2022-01-10,2022-01-18,6,112.65,108.14,108.14,4.01,-1.07,-4.01,-3.99,stop,54.5,2.8
AAPL,14.3,49.4,2.37,5.4,4.23,18.28,13.48,34.9,18030.0,1,2022-01-10,2022-01-11,2022-01-19,6,172.5,166.39,166.39,3.54,-1.079,-3.54,-1.79,stop,60.2,2.8
QCOM,4.6,48.4,3.25,5.07,2.48,22.47,19.51,37.5,1593.0,3,2022-01-10,2022-01-11,2022-01-20,7,180.0,171.23,171.23,4.87,-1.064,-4.87,-4.29,stop,78.0,3.1
AMAT,13.7,45.5,3.72,8.07,-1.38,7.89,9.4,17.5,929.0,2,2022-01-10,2022-01-11,2022-01-19,6,149.9,141.56,151.42,5.56,0.791,1.01,-2.42,stop,54.7,2.8
LRCX,10.2,43.2,3.3,8.59,0.23,6.52,6.27,28.3,799.0,2,2022-01-10,2022-01-11,2022-01-19,6,66.78,63.5,67.24,4.92,0.763,0.69,-2.37,stop,57.8,2.8
RACE,9.7,46.0,2.16,5.56,-1.74,13.42,15.43,16.1,83.0,3,2022-01-10,2022-01-11,2022-01-14,4,254.58,246.35,246.35,3.23,-1.068,-3.23,-1.76,stop,67.4,2.2
MRVL,13.4,45.7,4.46,9.47,2.91,33.12,29.35,34.1,823.0,2,2022-01-10,2022-01-11,2022-01-19,6,82.33,76.66,76.66,6.89,-1.041,-6.89,-5.96,stop,59.0,2.8
COST,20.0,37.7,2.52,8.06,-2.78,16.99,20.33,28.2,1386.0,2,2022-01-11,2022-01-12,2022-01-14,3,522.47,502.72,502.72,3.78,-1.05,-3.78,-1.39,stop,80.9,1.9
MAR,1.5,39.1,3.11,8.22,-2.67,4.21,7.06,13.0,273.0,3,2022-01-19,2022-01-20,2022-01-24,3,159.98,152.78,152.78,4.5,-1.042,-4.5,-3.43,stop,63.3,1.9
DELL,1.4,39.1,2.66,8.44,-2.71,5.39,8.32,20.5,245.0,3,2022-01-24,2022-01-25,2022-02-10,13,55.59,53.13,60.72,4.42,1.684,9.23,-3.58,tiempo,66.5,4.9
BRK-B,1.9,46.1,1.81,6.29,2.69,6.49,3.7,38.6,1474.0,3,2022-01-24,2022-01-25,2022-01-25,1,304.73,294.98,294.98,3.2,-1.041,-3.2,0.0,stop,63.4,1.3
LITE,12.2,34.4,3.37,11.27,-2.93,9.1,12.4,36.1,74.0,2,2022-01-25,2022-01-26,2022-02-03,7,99.02,93.36,90.5,5.72,-1.559,-8.6,-4.27,gap,56.8,3.1
TSM,13.6,45.2,3.93,12.92,-0.36,3.77,4.15,22.6,2106.0,2,2022-01-25,2022-01-26,2022-01-27,2,125.82,118.6,118.6,5.74,-1.028,-5.74,-3.12,stop,35.0,1.6
EWT,13.4,37.7,1.34,5.05,-2.38,0.98,3.44,16.2,283.0,2,2022-01-25,2022-01-26,2022-01-27,2,64.86,63.34,63.34,2.35,-1.068,-2.35,-2.04,stop,50.9,1.6
SLB,15.8,62.5,3.69,3.24,16.01,22.81,5.86,40.2,651.0,3,2022-02-04,2022-02-07,2022-02-24,13,39.6,34.4,38.32,13.14,-0.283,-3.23,-5.83,tiempo,36.2,4.9
HPQ,36.9,54.1,2.68,4.34,1.09,18.07,16.79,22.2,352.0,3,2022-02-07,2022-02-08,2022-02-24,12,37.74,33.41,33.35,11.47,-1.054,-11.63,-8.88,gap,63.5,4.6
XOM,12.3,62.2,2.76,5.04,14.48,26.11,10.16,46.2,2558.0,3,2022-02-10,2022-02-11,2022-03-02,13,79.68,73.52,80.53,7.73,0.075,1.07,-7.09,tiempo,56.2,4.9
TSM,10.3,44.1,3.65,10.51,-2.89,1.28,4.29,12.1,1375.0,3,2022-02-14,2022-02-15,2022-02-24,7,122.02,115.47,108.0,5.37,-2.199,-11.49,-5.16,gap,40.0,3.1
STX,7.2,47.6,3.71,5.31,-1.4,12.19,13.78,25.1,277.0,3,2022-02-14,2022-02-15,2022-02-24,7,108.64,102.74,100.4,5.43,-1.453,-7.58,-3.78,gap,67.1,3.1
EWT,12.6,45.4,1.54,3.1,-1.66,1.22,2.93,14.7,279.0,3,2022-02-14,2022-02-15,2022-02-24,7,65.42,63.72,61.76,2.6,-2.274,-5.59,-1.7,gap,35.6,3.1
DELL,10.4,51.6,2.51,3.57,1.76,10.17,8.26,18.6,203.0,3,2022-02-14,2022-02-15,2022-02-24,7,59.65,56.2,55.09,5.79,-1.373,-7.64,-5.2,gap,53.6,3.1
COP,14.9,55.6,3.53,4.11,10.75,33.66,20.68,29.3,808.0,2,2022-02-15,2022-02-16,2022-03-07,13,89.92,85.18,101.27,5.27,1.854,12.62,-5.15,tiempo,51.8,4.9
XOP,10.8,50.9,3.96,4.83,4.27,13.17,8.54,15.3,1090.0,2,2022-02-18,2022-02-22,2022-02-22,1,112.0,105.56,105.56,5.75,-1.023,-5.75,0.0,stop,48.9,1.3
BRK-B,4.4,42.3,1.88,4.37,-0.43,6.49,6.95,17.7,1620.0,3,2022-02-24,2022-02-25,2022-03-15,13,311.16,298.35,332.55,4.12,1.466,6.87,-0.12,tiempo,64.6,4.9
NVO,6.8,47.6,2.9,4.79,-1.09,1.61,2.73,11.8,120.0,3,2022-03-07,2022-03-08,2022-03-24,13,51.59,47.08,54.49,8.74,0.587,5.62,-2.62,tiempo,50.7,4.9
PANW,4.4,48.1,5.06,11.63,0.25,12.41,12.13,17.5,1132.0,3,2022-03-08,2022-03-09,2022-03-25,13,90.6,76.87,103.73,15.16,0.924,14.5,-6.34,tiempo,60.3,4.9
LMT,9.1,61.1,3.28,5.82,11.58,19.5,7.1,42.1,1438.0,3,2022-03-11,2022-03-14,2022-03-30,13,449.44,410.62,445.95,8.64,-0.147,-0.78,-8.47,tiempo,54.2,4.9
XLE,8.0,51.3,3.61,7.38,6.14,26.26,18.96,35.9,3841.0,3,2022-03-15,2022-03-16,2022-04-01,13,36.33,34.38,38.53,5.36,1.225,6.07,-2.63,tiempo,68.8,4.9
XOP,7.1,53.0,4.36,7.37,6.74,20.73,13.11,25.1,1659.0,3,2022-03-15,2022-03-16,2022-04-01,13,120.05,112.27,138.48,6.48,1.859,15.35,-2.42,tiempo,62.7,4.9
LNG,1.6,51.8,4.46,9.36,7.46,26.02,17.27,38.7,400.0,3,2022-03-15,2022-03-16,2022-03-29,10,127.02,118.55,134.61,6.67,1.138,5.98,-2.38,gap,66.2,4.0
XOM,5.5,43.7,4.15,12.36,-0.11,19.48,19.62,31.0,3206.0,3,2022-03-16,2022-03-17,2022-04-04,13,78.62,73.83,83.16,6.1,0.867,5.77,-1.97,tiempo,67.8,4.9
COP,12.3,52.1,3.95,6.37,5.27,33.59,26.9,17.8,1020.0,3,2022-03-16,2022-03-17,2022-03-29,9,96.65,91.03,98.8,5.81,0.878,2.23,-0.14,stop,62.2,3.7
MAR,15.0,51.3,3.53,3.85,1.34,9.86,8.4,15.5,454.0,2,2022-03-23,2022-03-24,2022-04-11,13,170.98,154.87,162.45,9.42,-0.581,-4.99,-5.45,tiempo,46.6,4.9
NVO,4.7,53.0,2.58,4.45,4.5,5.41,0.88,13.4,153.0,3,2022-03-25,2022-03-28,2022-04-13,13,53.88,50.43,59.44,6.4,1.478,10.31,-1.11,tiempo,45.2,4.9
HPQ,7.4,44.3,4.4,10.64,-2.58,9.16,12.06,16.2,716.0,3,2022-04-01,2022-04-04,2022-04-21,13,36.6,34.25,38.29,6.42,1.033,4.62,-5.82,tiempo,53.4,4.9
MRVL,13.6,51.3,5.01,6.68,2.58,4.05,1.43,15.1,676.0,3,2022-04-01,2022-04-04,2022-04-06,3,72.73,67.39,66.77,7.34,-1.142,-8.19,-6.23,gap,36.9,1.9
NVDA,11.1,54.7,5.01,6.78,8.82,10.27,1.33,21.7,13432.0,3,2022-04-01,2022-04-04,2022-04-06,3,27.5,25.31,24.93,7.96,-1.195,-9.32,-6.1,gap,36.1,1.9
BRK-B,4.6,54.6,1.92,4.13,4.95,16.05,10.58,29.3,1850.0,3,2022-04-06,2022-04-07,2022-04-22,11,346.97,337.05,337.05,2.86,-1.15,-2.86,-1.32,stop,61.4,4.3
COP,5.0,47.2,3.5,9.27,2.01,31.65,29.05,14.0,817.0,3,2022-04-06,2022-04-07,2022-04-25,12,100.17,95.05,93.0,5.11,-1.491,-7.16,-4.39,gap,76.9,4.6
AAPL,3.5,44.0,2.49,7.38,-1.47,4.98,6.54,17.2,15071.0,2,2022-04-11,2022-04-12,2022-04-22,8,169.03,162.84,162.84,3.66,-1.093,-3.66,-3.23,stop,70.8,3.4
AVGO,3.0,40.7,3.0,9.49,-2.66,5.95,8.85,16.7,1320.0,2,2022-04-11,2022-04-12,2022-04-26,10,58.93,56.31,56.31,4.44,-1.09,-4.44,-3.08,stop,63.4,4.0
TSLA,6.3,48.1,5.14,14.8,5.87,10.28,4.17,28.5,25836.0,2,2022-04-11,2022-04-12,2022-04-26,10,336.16,311.1,311.1,7.45,-1.054,-7.45,-3.51,stop,26.9,4.0
COST,21.3,60.0,2.31,4.39,7.67,17.53,9.15,34.0,1427.0,3,2022-04-12,2022-04-13,2022-04-25,8,591.73,565.9,565.9,4.37,-1.078,-4.37,-3.49,stop,46.0,3.4
LNG,7.1,49.7,3.62,8.61,4.89,28.94,22.93,22.8,322.0,3,2022-04-13,2022-04-14,2022-04-25,7,139.04,131.63,131.54,5.33,-1.07,-5.39,-3.39,gap,66.9,3.1
NVO,7.0,53.2,2.35,6.08,6.42,10.42,3.76,25.0,144.0,3,2022-04-19,2022-04-20,2022-04-21,2,57.62,55.6,55.6,3.5,-1.046,-3.5,-0.35,stop,48.5,1.6
SLB,5.3,45.5,4.36,6.94,-0.97,20.63,21.81,11.4,475.0,3,2022-04-21,2022-04-22,2022-04-25,2,43.43,39.39,39.39,9.31,-1.017,-9.31,-8.61,stop,79.0,1.6
NVO,9.9,45.5,2.55,9.12,2.44,6.43,3.9,21.9,153.0,2,2022-04-22,2022-04-25,2022-04-28,4,56.53,54.42,53.99,3.75,-1.26,-4.5,-3.0,gap,48.9,2.2
PANW,4.1,40.5,4.04,9.13,-0.5,13.42,13.99,14.7,803.0,3,2022-04-22,2022-04-25,2022-04-29,5,99.53,93.76,93.76,5.8,-1.043,-5.8,-4.69,stop,73.8,2.5
XOM,2.0,44.1,3.2,7.1,-0.11,22.19,22.32,24.1,2011.0,3,2022-04-25,2022-04-26,2022-05-09,10,82.73,78.76,84.87,4.8,0.936,2.59,-0.66,stop,92.6,4.0
XLE,2.3,40.6,3.23,9.06,-1.37,22.69,24.4,26.2,2334.0,3,2022-04-25,2022-04-26,2022-05-09,10,37.12,35.26,38.16,4.99,0.952,2.82,-1.76,stop,83.7,4.0
XOP,5.0,43.9,4.13,10.27,2.61,25.67,22.48,25.3,897.0,3,2022-04-25,2022-04-26,2022-05-09,10,131.71,122.91,131.71,6.68,0.69,0.0,-3.55,stop,70.2,4.0
COST,6.7,41.8,2.51,8.88,0.29,10.04,9.73,27.2,1463.0,2,2022-04-27,2022-04-28,2022-04-29,2,563.62,542.74,542.74,3.7,-1.043,-3.7,-3.16,stop,71.3,1.6
LMT,3.9,38.9,2.85,8.18,-2.62,13.75,16.81,17.8,738.0,3,2022-05-02,2022-05-03,2022-05-19,13,437.49,419.08,425.62,4.21,-0.761,-2.71,-4.16,tiempo,76.9,4.9
MAR,13.4,46.8,3.69,9.07,0.94,9.79,8.77,15.2,442.0,2,2022-05-03,2022-05-04,2022-05-09,4,178.69,169.11,169.11,5.36,-1.041,-5.36,-5.27,stop,52.4,2.2
LLY,29.4,48.7,2.62,7.58,2.51,11.52,8.78,25.5,844.0,3,2022-05-03,2022-05-04,2022-05-20,13,289.81,275.32,298.85,5.0,0.526,3.12,-2.35,tiempo,56.8,4.9
HPQ,22.9,47.9,3.86,6.04,-0.22,9.93,10.18,13.0,383.0,3,2022-05-09,2022-05-10,2022-05-12,3,37.86,35.71,35.58,5.67,-1.096,-6.02,-5.47,gap,56.2,1.9
JNJ,10.7,40.1,1.85,6.49,-2.39,2.41,4.92,18.4,1385.0,2,2022-05-19,2022-05-20,2022-06-08,13,174.85,170.02,177.28,2.76,0.325,1.39,-0.46,tiempo,52.5,4.9
OXY,18.9,54.9,5.97,6.89,7.08,61.01,50.36,24.0,1819.0,3,2022-05-20,2022-05-23,2022-06-09,13,65.38,56.15,65.18,14.11,-0.056,-0.31,-3.95,tiempo,54.7,4.9
LLY,11.6,51.1,3.12,6.75,1.73,14.6,12.65,26.6,965.0,3,2022-06-03,2022-06-06,2022-06-16,9,315.13,287.04,287.04,8.91,-1.042,-8.91,-8.83,stop,68.5,3.7
XLE,3.6,47.0,3.22,8.89,3.27,27.71,23.66,26.0,2432.0,3,2022-06-13,2022-06-14,2022-06-15,2,43.06,40.93,40.93,4.93,-1.032,-4.93,-3.45,stop,78.8,1.6
COP,5.5,51.1,3.93,8.92,6.82,31.29,22.91,21.2,854.0,3,2022-06-13,2022-06-14,2022-06-16,3,114.02,107.44,105.01,5.77,-1.402,-7.9,-5.64,gap,65.6,1.9
XOP,3.8,51.7,4.25,9.82,6.89,33.03,24.45,25.8,997.0,3,2022-06-13,2022-06-14,2022-06-15,2,156.86,147.13,147.13,6.2,-1.026,-6.2,-5.45,stop,64.2,1.6
XOM,7.1,51.2,3.19,8.36,6.08,30.62,23.14,25.0,2667.0,3,2022-06-13,2022-06-14,2022-06-16,3,97.77,93.18,92.41,4.7,-1.207,-5.48,-4.6,gap,68.9,1.9
NVO,6.1,47.9,2.34,3.42,-0.25,1.8,2.05,9.9,145.0,3,2022-07-08,2022-07-11,2022-07-27,13,54.78,52.87,58.47,3.49,1.573,6.73,-1.76,tiempo,50.2,4.9
IBM,9.7,46.0,2.12,3.94,0.08,5.01,4.93,10.3,694.0,2,2022-07-13,2022-07-14,2022-07-19,4,138.9,134.54,131.58,3.14,-1.748,-5.27,-2.79,gap,53.8,2.2
LNG,12.8,59.3,3.41,3.64,7.09,16.9,9.16,22.5,281.0,3,2022-08-04,2022-08-05,2022-08-23,13,147.97,132.06,171.02,10.75,1.403,15.58,-4.03,tiempo,41.3,4.9
OXY,15.9,51.5,4.46,4.23,2.78,27.22,23.78,15.7,1193.0,3,2022-08-17,2022-08-18,2022-09-06,13,64.81,56.27,66.88,13.18,0.205,3.19,-1.91,tiempo,56.9,4.9
XLE,6.5,49.8,3.16,6.62,4.84,9.34,4.29,13.3,1814.0,3,2022-09-01,2022-09-02,2022-09-19,11,40.22,38.36,37.73,4.63,-1.434,-6.2,-4.56,gap,55.2,4.3
COP,8.0,59.4,3.43,5.19,12.98,15.63,2.34,23.7,676.0,3,2022-09-01,2022-09-02,2022-09-21,13,109.64,101.8,111.09,7.15,0.116,1.32,-4.45,tiempo,44.5,4.9
XOM,9.9,49.7,3.14,6.24,3.67,14.58,10.52,11.6,1643.0,3,2022-09-01,2022-09-02,2022-09-19,11,96.35,91.27,91.01,5.27,-1.133,-5.54,-4.51,gap,62.6,4.3
XOP,12.2,49.4,4.24,7.76,6.66,12.3,5.28,13.7,809.0,2,2022-09-01,2022-09-02,2022-09-16,10,143.73,134.89,134.89,6.15,-1.065,-6.15,-5.93,stop,40.8,4.0
SMCI,11.1,50.6,5.56,14.89,16.98,37.42,17.47,46.4,55.0,2,2022-09-01,2022-09-02,2022-09-19,11,6.44,5.91,5.81,8.2,-1.238,-9.72,-6.15,gap,35.3,4.3
LNG,1.1,50.1,3.21,8.7,8.3,21.72,12.39,35.3,409.0,3,2022-09-01,2022-09-02,2022-09-19,11,159.1,151.56,163.16,4.74,0.928,2.55,-3.4,gap,69.2,4.3
OXY,4.2,45.5,4.88,13.06,2.12,25.47,22.86,26.3,1924.0,2,2022-09-07,2022-09-08,2022-09-23,12,66.01,61.22,59.69,7.26,-1.382,-9.57,-6.45,gap,62.2,4.6
XOM,10.1,44.6,2.98,7.67,-0.13,10.18,10.32,10.2,1834.0,3,2022-09-20,2022-09-21,2022-09-23,3,93.57,89.44,87.5,4.42,-1.512,-6.49,-3.26,gap,69.6,1.9
XOP,8.2,42.8,4.08,11.11,-0.82,6.2,7.08,11.7,814.0,3,2022-09-20,2022-09-21,2022-09-23,3,136.63,128.42,123.0,6.01,-1.691,-9.98,-5.66,gap,49.5,1.9
XLE,9.7,44.4,3.15,8.31,0.39,5.3,4.89,11.6,2063.0,3,2022-09-20,2022-09-21,2022-09-23,3,39.28,37.4,36.38,4.78,-1.581,-7.37,-3.7,gap,58.2,1.9
LLY,33.8,55.1,2.98,3.84,2.42,10.56,7.95,20.7,1055.0,3,2022-10-03,2022-10-04,2022-10-20,13,329.35,294.4,329.07,10.61,-0.054,-0.09,-3.11,tiempo,47.0,4.9
OXY,12.6,47.8,4.53,9.18,-2.4,13.72,16.52,17.8,1661.0,3,2022-10-11,2022-10-12,2022-10-28,13,65.45,58.05,71.84,11.31,0.82,9.76,-4.09,tiempo,57.4,4.9
SLB,17.1,69.5,3.83,3.85,23.61,26.68,2.48,42.2,776.0,3,2022-10-28,2022-10-31,2022-11-16,13,51.71,41.82,52.99,19.12,0.104,2.48,-3.29,tiempo,34.6,4.9
LNG,6.7,48.6,3.76,5.23,1.69,19.01,17.03,15.9,429.0,3,2022-11-07,2022-11-08,2022-11-09,2,172.91,163.31,163.31,5.55,-1.029,-5.55,-2.26,stop,72.0,1.6
LMT,10.8,51.4,2.73,6.49,6.64,7.62,0.92,32.5,845.0,2,2022-11-14,2022-11-15,2022-12-02,13,471.98,453.07,496.23,4.01,1.16,5.14,-2.95,tiempo,42.1,4.9
XOP,7.4,49.9,3.88,5.99,5.31,11.49,5.87,18.1,736.0,3,2022-11-21,2022-11-22,2022-12-05,9,153.35,144.01,144.01,6.09,-1.061,-6.09,-4.22,stop,49.9,3.7
COP,11.5,48.4,3.88,7.0,4.6,19.96,14.69,23.7,979.0,2,2022-11-21,2022-11-22,2022-12-05,9,128.0,120.7,120.7,5.71,-1.065,-5.71,-5.28,stop,64.1,3.7
OXY,6.4,46.9,4.4,8.4,2.23,12.97,10.51,15.6,1142.0,3,2022-11-21,2022-11-22,2022-12-05,9,70.57,65.98,65.98,6.51,-1.057,-6.51,-4.58,stop,62.6,3.7
XLE,8.4,54.3,2.87,3.92,8.09,15.11,6.49,21.7,2342.0,2,2022-11-21,2022-11-22,2022-12-06,10,45.76,43.39,43.39,5.19,-1.077,-5.19,-5.07,stop,48.6,4.0
XOM,9.6,50.2,2.65,3.83,6.2,18.92,11.98,22.2,1998.0,3,2022-11-28,2022-11-29,2022-12-05,5,111.46,106.9,106.9,4.09,-1.061,-4.09,-2.03,stop,56.0,2.5
SLB,9.3,46.6,4.07,9.01,7.38,20.89,12.58,28.6,715.0,3,2022-11-28,2022-11-29,2022-12-09,9,50.83,47.78,47.78,5.99,-1.062,-5.99,-2.62,stop,61.9,3.7
NFLX,15.1,51.2,4.22,9.43,6.95,9.49,2.37,18.9,2407.0,3,2022-11-29,2022-11-30,2022-12-15,12,28.3,26.52,30.05,6.29,1.17,6.21,-0.9,stop,28.6,4.6
SMCI,24.3,64.6,5.07,3.88,30.4,66.95,28.02,55.7,90.0,3,2022-11-30,2022-12-01,2022-12-15,11,9.18,8.04,8.04,12.41,-1.035,-12.41,-11.69,stop,41.9,4.3
XLE,1.7,38.3,2.97,9.52,-1.78,6.81,8.74,16.9,2227.0,3,2022-12-07,2022-12-08,2022-12-09,2,43.51,41.62,41.62,4.36,-1.037,-4.36,-3.17,stop,67.9,1.6
XOM,1.5,36.4,2.84,9.22,-2.3,10.99,13.6,20.4,1936.0,3,2022-12-07,2022-12-08,2022-12-27,13,106.28,101.78,110.19,4.23,0.753,3.68,-2.96,tiempo,76.2,4.9
JPM,5.3,43.7,2.28,6.43,1.69,5.31,3.56,22.7,1348.0,3,2022-12-16,2022-12-19,2023-01-06,13,129.9,125.48,137.94,3.41,1.515,6.19,-1.15,tiempo,62.8,4.9
SLB,24.8,46.2,4.07,7.94,-1.39,17.52,19.18,14.8,622.0,3,2022-12-16,2022-12-19,2023-01-06,13,49.96,46.43,54.5,7.07,1.216,9.09,-1.08,tiempo,62.6,4.9
MS,10.9,44.8,2.74,6.67,1.69,3.04,1.32,22.3,655.0,3,2022-12-16,2022-12-19,2023-01-06,13,86.87,83.3,87.56,4.11,0.074,0.79,-3.23,tiempo,51.1,4.9
GS,8.2,35.6,2.42,10.93,-1.64,5.67,7.44,28.5,858.0,3,2022-12-16,2022-12-19,2023-01-06,13,347.78,335.22,348.08,3.61,-0.112,0.09,-2.44,tiempo,54.2,4.9
IBM,3.5,37.3,2.13,7.77,-0.04,3.8,3.83,39.0,663.0,3,2022-12-19,2022-12-20,2023-01-09,13,140.44,136.0,143.55,3.16,0.546,2.21,-1.5,tiempo,66.8,4.9
LLY,17.9,46.5,2.39,4.53,0.67,12.5,11.76,10.2,1065.0,3,2022-12-19,2022-12-20,2023-01-09,13,359.7,346.89,349.83,3.56,-0.908,-2.74,-3.03,tiempo,60.4,4.9
NVO,13.7,67.0,1.82,3.05,12.72,18.27,4.92,40.4,169.0,3,2022-12-19,2022-12-20,2023-01-09,13,65.94,62.17,68.61,5.71,0.624,4.06,-0.52,tiempo,34.1,4.9
NFLX,6.2,45.3,4.42,10.06,1.32,14.85,13.36,19.6,2857.0,2,2022-12-20,2022-12-21,2023-01-10,13,29.0,27.09,32.75,6.59,1.658,12.95,-5.72,tiempo,65.2,4.9
RACE,2.7,46.0,1.81,6.13,3.31,6.24,2.84,28.7,50.0,3,2022-12-20,2022-12-21,2023-01-10,13,214.98,209.17,231.95,2.7,2.03,7.89,-2.37,tiempo,54.2,4.9
CSCO,12.2,44.0,1.91,5.56,-0.27,1.25,1.53,15.1,887.0,2,2023-01-05,2023-01-06,2023-01-20,10,47.49,46.15,46.06,2.82,-1.208,-3.01,-2.32,gap,48.2,4.0
NVO,9.3,53.3,1.75,4.37,6.39,17.75,10.68,44.8,199.0,3,2023-01-11,2023-01-12,2023-01-25,9,66.31,64.57,68.57,2.63,1.258,3.41,-1.9,gap,50.5,3.7
LRCX,7.4,53.3,3.64,4.18,0.91,1.72,0.8,22.6,541.0,3,2023-01-19,2023-01-20,2023-02-07,13,46.48,40.93,53.32,11.94,1.326,14.73,-1.71,tiempo,45.4,4.9
BRK-B,2.2,43.1,1.73,4.73,-1.29,2.09,3.43,19.4,1033.0,3,2023-01-19,2023-01-20,2023-02-07,13,307.24,299.32,312.97,2.58,0.533,1.86,-0.94,tiempo,58.7,4.9
